ID,Delivery_person_ID,Order_Date,Time_Orderd,Road_traffic_density,Type_of_order
0x239b,VADRES07DEL02,6/4/2022,22:55,2,2
0x2f0f,JAPRES04DEL01,27-03-2022,22:25,2,3
0x9e02,VADRES02DEL01,29-03-2022,18:30,3,0
0xd788,LUDHRES18DEL03,15-02-2022,18:15,3,3
0x59e0,JAPRES06DEL01,3/3/2022,11:10,0,2
0x4a68,PUNERES19DEL03,2/3/2022,1,2,3
0x4cd0,MUMRES12DEL03,10/3/2022,19:35,1,0
0xabc7,BANGRES02DEL03,5/4/2022,17:25,3,0
0xc479,DEHRES14DEL02,18-02-2022,18:30,3,3
0xb130,JAPRES01DEL01,20-03-2022,21:20,1,3
0xc7bb,ALHRES07DEL02,13-02-2022,9:40,2,3
0x6ce2,INDORES11DEL01,4/4/2022,0.75,3,3
0xba0a,BANGRES14DEL02,5/4/2022,20:55,1,0
0x7401,MYSRES010DEL01,4/4/2022,22:45,2,2
0xd2e0,KOLRES18DEL01,13-02-2022,9:55,2,3
0x3af4,HYDRES16DEL02,11/3/2022,17:35,3,3
0x4918,JAPRES20DEL03,18-03-2022,21:20,1,0
0x7137,VADRES01DEL02,12/3/2022,18:45,3,2
0x8e94,RANCHIRES07DEL01,21-03-2022,10:25,2,0
0xca05,AURGRES14DEL03,11/2/2022,19:55,1,3
0x5ba8,COIMBRES01DEL03,31-03-2022,0.875,1,0
0x2e29,HYDRES09DEL01,14-03-2022,22:30,2,0
0x9f1d,CHENRES08DEL02,27-03-2022,18:10,3,3
0x498b,JAPRES12DEL01,1/4/2022,8:50,2,2
0x461b,MYSRES09DEL03,17-03-2022,19:35,1,3
0xcea5,AURGRES02DEL02,16-02-2022,23:10,2,2
0x47aa,HYDRES14DEL03,15-03-2022,22:20,2,1
0x753f,PUNERES12DEL01,8/3/2022,18:40,3,3
0x996d,PUNERES15DEL02,11/3/2022,23:50,2,2
0xdd79,KOLRES20DEL01,15-02-2022,12:20,0,1
0x56cc,BANGRES18DEL01,23-03-2022,1,2,2
0xabcb,BANGRES12DEL02,15-03-2022,19:55,1,3
0xa67e,INDORES11DEL03,2/4/2022,22:30,2,3
0x9161,VADRES010DEL01,11/3/2022,9:50,2,2
0xa697,VADRES010DEL03,21-03-2022,21:50,1,0
0x84ac,MYSRES14DEL03,8/3/2022,21:40,1,1
0x99f,VADRES01DEL02,9/3/2022,22:50,2,0
0x7d4a,MUMRES02DEL01,27-03-2022,19:50,1,2
0x94e8,PUNERES01DEL03,18-03-2022,21:20,1,2
0x11d4,JAPRES06DEL02,3/3/2022,10:25,2,2
0x4542,MYSRES12DEL01,10/3/2022,19:20,1,2
0xb782,MYSRES12DEL02,29-03-2022,19:50,1,3
0x146d,HYDRES20DEL03,7/3/2022,18:50,3,1
0x5e8c,PUNERES11DEL03,1/3/2022,18:35,3,3
0x812c,PUNERES15DEL01,4/4/2022,21:55,1,0
0x9a69,RANCHIRES19DEL01,13-03-2022,15:50,3,2
0x6f78,MUMRES18DEL02,27-03-2022,18:45,3,3
0x8ce1,HYDRES14DEL03,28-03-2022,0.791666667,3,0
0x9572,RANCHIRES03DEL03,3/3/2022,19:50,1,3
0x953d,INDORES13DEL01,20-03-2022,18:20,3,0
0x8d2f,PUNERES17DEL02,31-03-2022,18:30,3,0
0xd72c,KNPRES08DEL03,17-02-2022,23:55,2,1
0x1e71,MUMRES14DEL01,20-03-2022,22:30,2,0
0x9431,RANCHIRES15DEL02,31-03-2022,20:15,1,3
0x53ef,VADRES02DEL03,3/4/2022,21:55,1,0
0x9ec6,JAPRES05DEL03,17-03-2022,17:10,3,1
0x38ec,JAPRES03DEL03,9/3/2022,20:20,1,2
0x5843,MUMRES06DEL01,29-03-2022,18:10,3,2
0x838d,CHENRES20DEL03,3/3/2022,20:35,1,0
0x7bdf,PUNERES08DEL02,4/4/2022,18:25,3,1
0x4a65,MYSRES14DEL02,25-03-2022,20:30,1,2
0xc7ff,LUDHRES18DEL02,12/2/2022,22:30,2,0
0x67ae,MYSRES13DEL01,1/3/2022,14:35,0,3
0xb135,INDORES010DEL01,11/3/2022,11:20,0,1
0xafe2,VADRES07DEL02,4/4/2022,23:30,2,3
0x9ed7,CHENRES18DEL01,30-03-2022,10:35,2,0
0x3168,HYDRES04DEL01,14-03-2022,18:30,3,3
0xbb9f,BANGRES18DEL02,1/4/2022,9:30,2,1
0x3746,RANCHIRES04DEL01,17-03-2022,10:45,2,0
0xc8ed,KOCRES010DEL02,16-02-2022,21:30,1,3
0x3d1c,MUMRES06DEL02,20-03-2022,21:20,1,3
0xb0c2,VADRES17DEL01,23-03-2022,19:50,1,3
0x1ed2,VADRES04DEL03,19-03-2022,0.75,3,3
0xb925,JAPRES18DEL02,12/3/2022,23:45,2,0
0xa1e3,CHENRES08DEL03,6/3/2022,17:40,3,1
0xba23,HYDRES17DEL02,3/3/2022,11:30,0,2
0x7e0c,SURRES15DEL01,21-03-2022,9:40,2,2
0xce2b,KNPRES08DEL02,15-02-2022,0.375,2,1
0x2a0f,HYDRES02DEL01,2/3/2022,17:50,3,1
0x2c43,COIMBRES08DEL03,5/4/2022,20:10,1,1
0x13de,PUNERES16DEL03,23-03-2022,21:40,1,2
0x86ff,COIMBRES17DEL03,4/3/2022,23:55,2,0
0x5b4a,CHENRES08DEL03,2/4/2022,22:55,2,3
0x4f08,RANCHIRES02DEL02,10/3/2022,23:35,2,1
0x2bf2,PUNERES13DEL01,4/3/2022,21:15,1,2
0x8419,PUNERES12DEL01,9/3/2022,16:25,3,3
0x85d7,COIMBRES16DEL01,12/3/2022,19:20,1,3
0x6a0a,COIMBRES05DEL03,5/4/2022,20:25,1,1
0x5f21,RANCHIRES05DEL01,14-03-2022,20:50,1,3
0x9ac5,BANGRES16DEL02,15-03-2022,0.791666667,3,2
0x112a,MUMRES05DEL01,6/4/2022,17:15,3,1
0xe1ad,KOCRES09DEL02,13-02-2022,17:15,3,2
0xc60c,GOARES15DEL02,18-02-2022,18:30,3,0
0xada5,RANCHIRES17DEL02,12/3/2022,21:25,1,3
0x9d0c,MUMRES15DEL02,29-03-2022,23:10,2,2
0xc9ee,ALHRES01DEL01,13-02-2022,10:45,2,2
0x98b5,BANGRES16DEL03,3/4/2022,17:50,3,0
0x7305,BANGRES06DEL01,4/3/2022,0.875,1,3
0x46c5,MUMRES19DEL03,5/4/2022,18:15,3,2
0x8f9b,COIMBRES13DEL02,25-03-2022,18:15,3,1
0xcaed,GOARES20DEL02,18-02-2022,19:50,1,1
0x8bd2,SURRES05DEL01,18-03-2022,23:40,2,1
0xd8c9,KOCRES12DEL01,16-02-2022,0.958333333,2,2
0x97bb,INDORES01DEL03,7/3/2022,18:10,3,3
0x7876,CHENRES08DEL02,15-03-2022,8:45,2,2
0x94dc,JAPRES11DEL01,27-03-2022,21:30,1,0
0x3d58,MUMRES20DEL02,26-03-2022,9:15,2,1
0x4370,RANCHIRES12DEL02,31-03-2022,17:40,3,0
0xdbb4,GOARES15DEL02,15-02-2022,10:15,2,0
0xb436,JAPRES01DEL02,1/3/2022,9:10,2,1
0x9ace,HYDRES19DEL02,6/4/2022,23:45,2,2
0x60f9,HYDRES06DEL01,5/3/2022,13:35,0,2
0x1a3e,VADRES08DEL01,1/4/2022,13:35,0,2
0x6d4c,BANGRES010DEL01,9/3/2022,9:35,2,2
0x73a8,VADRES19DEL03,16-03-2022,22:35,2,2
0xa5b2,COIMBRES15DEL02,7/3/2022,17:45,3,0
0xc914,GOARES19DEL03,15-02-2022,21:40,1,0
0x7501,BANGRES07DEL03,2/4/2022,18:35,3,0
0x65c9,INDORES08DEL03,20-03-2022,23:15,2,3
0xcfb8,BHPRES08DEL01,11/2/2022,8:45,2,1
0x7bf4,CHENRES01DEL02,6/4/2022,20:20,1,1
0xcb1c,KOCRES19DEL02,18-02-2022,20:25,1,0
0x1559,SURRES17DEL01,1/3/2022,14:50,0,0
0x2143,VADRES02DEL01,18-03-2022,23:55,2,0
0x291e,RANCHIRES17DEL01,30-03-2022,11:30,0,0
0xd3b0,AURGRES01DEL03,13-02-2022,23:55,2,1
0x4631,INDORES18DEL01,13-03-2022,16:10,3,0
0xe17b,AGRRES16DEL03,17-02-2022,23:15,2,1
0xc2d6,KOLRES07DEL01,17-02-2022,15:10,3,2
0xb116,SURRES06DEL02,6/3/2022,22:55,2,1
0x203b,HYDRES11DEL01,25-03-2022,20:25,1,1
0x33c0,MUMRES05DEL02,16-03-2022,18:30,3,2
0xb553,HYDRES010DEL01,3/4/2022,15:30,3,2
0x7922,JAPRES04DEL03,6/3/2022,17:35,3,2
0xa659,CHENRES17DEL02,6/3/2022,21:10,1,0
0x9970,JAPRES06DEL03,1/3/2022,22:35,2,3
0xd69e,KNPRES15DEL01,11/2/2022,14:20,0,1
0x7dfe,RANCHIRES09DEL03,5/4/2022,20:15,1,0
0x31cd,INDORES11DEL01,26-03-2022,0.708333333,3,3
0xc516,AGRRES010DEL03,14-02-2022,22:20,2,3
0xa115,BANGRES09DEL02,23-03-2022,20:10,1,2
0xca2e,KNPRES01DEL01,12/2/2022,19:25,1,0
0x23de,PUNERES05DEL02,14-03-2022,22:45,2,0
0xb1e9,MYSRES17DEL02,5/3/2022,11:30,0,2
0x8f63,HYDRES16DEL02,1/3/2022,0.416666667,2,1
0xda9a,KNPRES15DEL01,14-02-2022,19:30,1,0
0x6942,BANGRES11DEL02,1/3/2022,9:15,2,0
0x1d43,CHENRES04DEL01,4/3/2022,17:40,3,1
0x95cf,COIMBRES010DEL02,23-03-2022,18:55,3,2
0xd2b5,BHPRES04DEL01,17-02-2022,10:55,2,2
0x5e2d,MYSRES16DEL02,30-03-2022,0.416666667,2,2
0x783b,MYSRES13DEL03,8/3/2022,17:10,3,2
0x4348,BANGRES02DEL02,1/3/2022,17:30,3,2
0xd2a3,AURGRES13DEL02,16-02-2022,23:55,2,1
0x6aff,CHENRES010DEL02,11/3/2022,21:45,1,3
0x7388,VADRES13DEL01,19-03-2022,11:35,0,2
0xc69c,ALHRES01DEL01,14-02-2022,19:10,1,3
0xde11,GOARES16DEL01,12/2/2022,22:30,2,1
0x92d5,JAPRES06DEL02,2/3/2022,17:20,3,1
0x21df,PUNERES09DEL02,29-03-2022,22:40,2,2
0xd2b1,AGRRES12DEL02,18-02-2022,21:30,1,3
0xa20d,MUMRES07DEL03,26-03-2022,22:45,2,0
0xd4cd,KOCRES04DEL01,13-02-2022,11:35,0,0
0x5f5d,INDORES18DEL03,18-03-2022,19:35,1,0
0xdd46,DEHRES13DEL01,15-02-2022,9:40,2,2
0x2a11,JAPRES18DEL01,6/3/2022,23:50,2,3
0xc8c0,AGRRES20DEL03,13-02-2022,21:10,1,3
0xc6e3,AURGRES19DEL02,17-02-2022,10:25,2,1
0x22d3,INDORES03DEL02,1/4/2022,23:30,2,0
0xce27,KNPRES06DEL02,11/2/2022,18:35,3,0
0x30ad,MYSRES11DEL02,26-03-2022,17:45,3,3
0x1173,INDORES010DEL01,3/4/2022,8:40,2,2
0x10a7,BANGRES01DEL01,4/4/2022,0.791666667,3,1
0x6f8d,INDORES010DEL03,3/4/2022,19:25,1,2
0x55a8,MUMRES15DEL03,9/3/2022,20:10,1,3
0x3c7e,RANCHIRES06DEL02,21-03-2022,9:15,2,3
0x343a,RANCHIRES08DEL01,2/4/2022,17:20,3,1
0xba17,RANCHIRES05DEL02,18-03-2022,0.958333333,2,3
0x19d2,HYDRES05DEL03,28-03-2022,22:10,2,1
0x34e8,PUNERES17DEL03,28-03-2022,23:50,2,3
0xb418,CHENRES11DEL02,10/3/2022,21:55,1,3
0x92f8,RANCHIRES19DEL02,7/3/2022,10:35,2,2
0x80ed,JAPRES010DEL03,28-03-2022,18:50,3,3
0xdced,KOLRES04DEL03,13-02-2022,22:25,2,3
0x6a02,RANCHIRES20DEL03,13-03-2022,20:50,1,3
0x8708,PUNERES18DEL02,17-03-2022,21:40,1,2
0x9ad,INDORES07DEL01,18-03-2022,1,2,0
0xa1cd,HYDRES16DEL01,30-03-2022,13:30,0,0
0xc6fd,LUDHRES01DEL03,17-02-2022,17:45,3,2
0xa0f8,RANCHIRES20DEL03,1/4/2022,20:10,1,0
0x3ca2,JAPRES20DEL01,15-03-2022,14:25,0,3
0xb922,INDORES12DEL02,26-03-2022,18:45,3,1
0xce66,BHPRES16DEL01,17-02-2022,11:35,0,0
0x6847,COIMBRES06DEL03,7/3/2022,18:40,3,1
0xb6f3,VADRES06DEL02,27-03-2022,22:20,2,1
0x1e1b,RANCHIRES01DEL02,24-03-2022,18:50,3,1
0x6921,SURRES06DEL02,7/3/2022,17:30,3,0
0x65a2,MYSRES09DEL01,7/3/2022,0.375,2,0
0x572b,MYSRES01DEL03,26-03-2022,17:55,3,0
0x94c2,JAPRES03DEL02,18-03-2022,23:10,2,1
0xdf75,LUDHRES14DEL01,17-02-2022,9:25,2,1
0x886,COIMBRES03DEL03,21-03-2022,21:20,1,2
0x8f37,COIMBRES06DEL01,16-03-2022,19:15,1,3
0x9602,PUNERES07DEL02,13-03-2022,22:20,2,3
0x6775,SURRES11DEL02,10/3/2022,1,2,1
0x3d9d,INDORES13DEL03,16-03-2022,18:35,3,3
0x7e57,JAPRES09DEL01,15-03-2022,16:25,3,2
0x1808,RANCHIRES09DEL02,23-03-2022,20:25,1,1
0x3baf,JAPRES08DEL01,3/4/2022,0.458333333,2,2
0xa4ac,PUNERES19DEL03,24-03-2022,23:30,2,2
0x92b0,CHENRES08DEL01,18-03-2022,19:50,1,1
0xcac6,BHPRES05DEL02,15-02-2022,22:10,2,3
0xd226,BHPRES04DEL02,11/2/2022,11:50,0,3
0xde8a,DEHRES05DEL02,13-02-2022,18:15,3,2
0xc506,DEHRES01DEL02,16-02-2022,23:15,2,2
0xb6fe,SURRES06DEL02,11/3/2022,8:25,2,0
0xb461,SURRES15DEL01,11/3/2022,0.416666667,2,0
0x1d59,RANCHIRES12DEL01,2/4/2022,18:55,3,3
0x96e,VADRES14DEL02,9/3/2022,11:30,0,2
0x8e3c,CHENRES07DEL01,2/4/2022,17:45,3,2
0x777b,JAPRES08DEL01,3/3/2022,10:50,2,3
0x8523,SURRES04DEL03,24-03-2022,0.875,1,2
0x1c21,VADRES03DEL02,13-03-2022,11:55,0,3
0x3693,JAPRES17DEL03,9/3/2022,21:30,1,1
0x8ad5,MYSRES13DEL01,21-03-2022,0.708333333,3,0
0xdf8c,BHPRES09DEL03,15-02-2022,22:15,2,1
0x7a48,COIMBRES02DEL01,16-03-2022,21:25,1,0
0x44dd,MYSRES18DEL02,1/4/2022,10:15,2,3
0x4df5,JAPRES07DEL01,30-03-2022,11:10,0,1
0x5efc,BANGRES09DEL02,13-03-2022,0.916666667,1,3
0x7a2b,COIMBRES07DEL03,3/4/2022,19:45,1,1
0x9960,CHENRES17DEL01,11/3/2022,8:50,2,2
0x152d,JAPRES08DEL02,3/4/2022,9:10,2,3
0xa484,COIMBRES07DEL02,3/3/2022,8:35,2,3
0xcee4,LUDHRES010DEL02,14-02-2022,18:25,3,0
0x667e,MUMRES09DEL02,28-03-2022,19:15,1,1
0x42d9,PUNERES13DEL02,16-03-2022,23:40,2,1
0x34ae,PUNERES04DEL02,19-03-2022,10:25,2,0
0x547a,MYSRES08DEL02,2/4/2022,18:20,3,3
0x8f7b,PUNERES12DEL01,30-03-2022,9:10,2,3
0xa18,SURRES03DEL03,18-03-2022,17:35,3,3
0xdca5,BHPRES09DEL03,13-02-2022,20:25,1,0
0x7ce,INDORES17DEL02,25-03-2022,20:20,1,3
0xb28b,PUNERES01DEL03,15-03-2022,22:15,2,0
0xd3eb,BHPRES08DEL03,13-02-2022,19:45,1,1
0x383f,HYDRES20DEL03,27-03-2022,22:40,2,1
0x8fe0,BANGRES05DEL01,12/3/2022,20:55,1,1
0x2d14,MUMRES010DEL02,4/3/2022,17:35,3,3
0x9fef,HYDRES03DEL03,1/4/2022,17:45,3,1
0x82f2,CHENRES08DEL01,6/3/2022,17:40,3,1
0xb030,INDORES06DEL03,7/3/2022,22:35,2,0
0x75e6,JAPRES12DEL01,21-03-2022,11:45,0,0
0xbdc6,MYSRES16DEL02,7/3/2022,11:55,0,1
0x5403,CHENRES14DEL01,17-03-2022,8:50,2,1
0x125a,JAPRES15DEL03,30-03-2022,19:35,1,2
0xec1,COIMBRES12DEL02,4/3/2022,20:30,1,2
0xb937,COIMBRES02DEL02,20-03-2022,21:45,1,1
0x826c,INDORES01DEL03,23-03-2022,17:55,3,0
0x50e0,PUNERES09DEL03,16-03-2022,17:15,3,2
0x627b,CHENRES08DEL03,14-03-2022,0.958333333,2,0
0x9d64,BANGRES19DEL01,3/3/2022,10:20,2,1
0x748c,RANCHIRES08DEL01,31-03-2022,0.791666667,3,2
0x16f6,BANGRES13DEL02,16-03-2022,0.75,3,3
0xd337,ALHRES13DEL01,15-02-2022,10:15,2,0
0x38f9,VADRES13DEL02,5/3/2022,0.958333333,2,1
0x45c1,MYSRES17DEL02,4/4/2022,17:55,3,3
0x9cfe,JAPRES13DEL02,21-03-2022,21:40,1,0
0x4079,CHENRES15DEL02,5/4/2022,8:45,2,2
0xca35,GOARES09DEL01,18-02-2022,23:55,2,3
0x85db,BANGRES02DEL01,26-03-2022,8:55,2,1
0xada1,JAPRES07DEL02,13-03-2022,18:15,3,2
0xa746,MYSRES06DEL02,12/3/2022,19:50,1,0
0x1e62,BANGRES18DEL01,29-03-2022,0.75,3,1
0x6ed0,CHENRES09DEL03,30-03-2022,17:10,3,0
0x3229,RANCHIRES14DEL02,8/3/2022,20:55,1,0
0x8d5c,RANCHIRES05DEL03,23-03-2022,19:25,1,2
0xd463,LUDHRES18DEL02,14-02-2022,23:10,2,0
0xcaf,BANGRES19DEL02,21-03-2022,22:55,2,2
0x906f,INDORES19DEL02,2/3/2022,20:15,1,1
0xab74,CHENRES07DEL01,18-03-2022,18:30,3,3
0xd30f,AGRRES01DEL03,16-02-2022,21:15,1,3
0xb3df,SURRES17DEL01,1/4/2022,9:35,2,2
0x8006,RANCHIRES03DEL02,6/4/2022,20:45,1,0
0xcb67,LUDHRES20DEL03,17-02-2022,17:25,3,3
0x95c9,PUNERES07DEL03,3/3/2022,21:30,1,1
0x362e,CHENRES06DEL01,5/3/2022,15:30,3,1
0xb0e9,BANGRES19DEL03,27-03-2022,20:25,1,2
0x7e88,JAPRES17DEL01,14-03-2022,17:55,3,1
0x1e3e,SURRES06DEL02,6/4/2022,17:40,3,2
0x6557,RANCHIRES07DEL02,10/3/2022,21:25,1,0
0xa89b,INDORES11DEL01,13-03-2022,11:15,0,2
0xb6c9,SURRES03DEL02,1/4/2022,8:15,2,3
0xb15d,MYSRES02DEL03,5/4/2022,21:30,1,3
0x9e8,HYDRES07DEL03,30-03-2022,1,2,1
0x62f0,MYSRES02DEL03,7/3/2022,22:25,2,3
0x7504,COIMBRES05DEL02,7/3/2022,10:45,2,3
0x5f3d,MUMRES04DEL03,3/4/2022,22:20,2,0
0xd760,ALHRES20DEL01,16-02-2022,18:45,3,3
0x6dcc,HYDRES010DEL01,9/3/2022,12:45,0,3
0x90ff,COIMBRES17DEL02,6/4/2022,17:30,3,1
0xa8ab,PUNERES08DEL02,4/3/2022,19:40,1,3
0x93fb,BANGRES14DEL02,31-03-2022,20:40,1,1
0x7bc7,SURRES07DEL01,19-03-2022,14:55,0,2
0x848f,COIMBRES17DEL02,25-03-2022,23:35,2,2
0x84e7,RANCHIRES16DEL01,4/3/2022,22:45,2,3
0x7d35,CHENRES07DEL02,23-03-2022,21:20,1,3
0xd15,COIMBRES010DEL01,3/4/2022,12:35,0,3
0x6788,COIMBRES17DEL01,31-03-2022,22:50,2,3
0xba04,CHENRES18DEL01,12/3/2022,23:25,2,2
0xd9af,ALHRES010DEL03,14-02-2022,19:25,1,1
0x42af,CHENRES03DEL02,27-03-2022,0.75,3,1
0xb10e,INDORES01DEL02,17-03-2022,21:45,1,1
0xb8cf,HYDRES19DEL03,23-03-2022,22:35,2,0
0xcd60,ALHRES07DEL03,14-02-2022,23:55,2,2
0x36d8,INDORES010DEL02,12/3/2022,21:10,1,2
0x7231,HYDRES11DEL02,1/3/2022,17:20,3,2
0xc719,BHPRES18DEL01,18-02-2022,23:15,2,2
0xbaa5,INDORES11DEL01,24-03-2022,13:50,0,0
0xd4a3,ALHRES17DEL01,17-02-2022,11:55,0,2
0x7589,PUNERES09DEL03,9/3/2022,17:30,3,1
0x7c0f,JAPRES13DEL02,13-03-2022,21:55,1,2
0x1bc7,CHENRES11DEL01,10/3/2022,22:25,2,1
0x31da,INDORES02DEL02,16-03-2022,20:20,1,3
0x6d73,CHENRES20DEL01,25-03-2022,21:45,1,0
0x2c35,RANCHIRES16DEL02,31-03-2022,19:10,1,1
0x84c1,VADRES20DEL03,1/4/2022,17:10,3,0
0x9d53,HYDRES010DEL01,3/3/2022,14:50,0,3
0xb371,SURRES13DEL01,2/3/2022,23:25,2,0
0xb85a,RANCHIRES08DEL01,3/3/2022,0.541666667,0,0
0x5dc5,MYSRES05DEL02,18-03-2022,19:40,1,0
0x5106,CHENRES12DEL01,8/3/2022,17:35,3,2
0xb517,RANCHIRES09DEL02,15-03-2022,17:35,3,2
0x6c1,PUNERES11DEL01,3/4/2022,15:40,3,2
0x80a6,SURRES02DEL03,9/3/2022,20:25,1,0
0x21ef,SURRES15DEL01,2/3/2022,21:55,1,3
0xcc71,BHPRES05DEL01,16-02-2022,17:35,3,1
0x5813,MUMRES17DEL02,27-03-2022,23:40,2,3
0x207e,HYDRES20DEL01,15-03-2022,8:35,2,1
0x6253,BANGRES07DEL01,8/3/2022,22:25,2,2
0x35bd,COIMBRES06DEL02,23-03-2022,21:50,1,2
0xc8d6,GOARES17DEL02,14-02-2022,18:45,3,0
0x9557,HYDRES13DEL02,23-03-2022,21:55,1,1
0x7707,MYSRES18DEL01,14-03-2022,18:55,3,0
0xbe5f,VADRES13DEL03,5/4/2022,18:35,3,1
0xb242,MUMRES18DEL02,17-03-2022,8:35,2,0
0x958f,PUNERES09DEL01,30-03-2022,8:35,2,0
0x744b,JAPRES16DEL01,12/3/2022,22:20,2,3
0x6947,COIMBRES06DEL02,2/3/2022,23:10,2,1
0x2ef2,CHENRES08DEL02,6/3/2022,22:40,2,0
0x1a5b,JAPRES11DEL01,17-03-2022,10:15,2,3
0x721c,VADRES01DEL02,17-03-2022,8:25,2,2
0x1a37,CHENRES08DEL01,21-03-2022,16:25,3,1
0x9a77,HYDRES16DEL02,28-03-2022,10:45,2,3
0x7dbd,BANGRES12DEL02,6/3/2022,21:50,1,3
0x1023,RANCHIRES17DEL02,15-03-2022,10:55,2,0
0x8170,PUNERES04DEL01,20-03-2022,0.916666667,1,3
0x9d85,HYDRES17DEL02,4/4/2022,18:10,3,2
0xdd30,KNPRES19DEL02,17-02-2022,10:15,2,0
0x69bf,BANGRES04DEL03,17-03-2022,23:45,2,3
0xd141,KNPRES14DEL03,15-02-2022,23:45,2,2
0x6e58,MUMRES12DEL03,21-03-2022,19:15,1,3
0xa5a8,VADRES04DEL03,1/4/2022,0.875,1,0
0x2b25,VADRES03DEL03,3/4/2022,17:45,3,3
0xadbd,INDORES15DEL01,21-03-2022,0.625,0,1
0xc6e,INDORES12DEL02,17-03-2022,11:30,0,2
0xdd14,GOARES02DEL02,15-02-2022,9:55,2,1
0x3427,RANCHIRES11DEL02,16-03-2022,22:35,2,2
0xce40,LUDHRES05DEL02,17-02-2022,19:15,1,3
0x65af,MUMRES20DEL01,21-03-2022,8:15,2,2
0x3320,RANCHIRES010DEL01,12/3/2022,23:50,2,2
0x7b48,JAPRES19DEL02,27-03-2022,20:10,1,3
0xb8d9,JAPRES05DEL02,23-03-2022,18:45,3,1
0x1ed8,COIMBRES04DEL03,12/3/2022,19:15,1,2
0x3466,VADRES18DEL02,25-03-2022,22:55,2,1
0x14e4,PUNERES12DEL01,2/4/2022,18:30,3,1
0x72c6,JAPRES01DEL03,18-03-2022,21:40,1,1
0x9adf,MUMRES14DEL03,26-03-2022,23:45,2,1
0x920f,JAPRES09DEL01,19-03-2022,15:45,3,2
0x2010,PUNERES18DEL01,2/3/2022,0.958333333,2,1
0x211e,CHENRES14DEL01,3/3/2022,14:30,0,1
0xd4a7,KOLRES06DEL02,17-02-2022,17:30,3,2
0x5363,BANGRES010DEL01,8/3/2022,22:10,2,3
0xaf2b,VADRES04DEL01,5/4/2022,13:40,0,3
0x5ce7,PUNERES09DEL02,18-03-2022,17:35,3,2
0x8a40,INDORES19DEL03,20-03-2022,19:15,1,0
0xa0d5,PUNERES010DEL02,8/3/2022,19:15,1,3
0xba39,JAPRES08DEL01,26-03-2022,15:30,3,3
0x2a9f,VADRES05DEL01,4/4/2022,23:45,2,2
0x8706,CHENRES17DEL02,3/3/2022,20:25,1,1
0x1883,VADRES13DEL01,6/4/2022,17:15,3,0
0xd889,ALHRES11DEL02,11/2/2022,10:50,2,1
0x8087,MYSRES08DEL02,31-03-2022,18:35,3,3
0x25f1,INDORES09DEL01,4/3/2022,19:25,1,1
0x24a7,COIMBRES13DEL01,6/4/2022,0.75,3,2
0x54ab,PUNERES13DEL03,3/3/2022,22:15,2,3
0x91d0,MUMRES15DEL03,28-03-2022,0.75,3,3
0x2c57,PUNERES08DEL03,5/4/2022,21:20,1,0
0x5307,VADRES20DEL02,4/4/2022,17:40,3,1
0x791e,CHENRES09DEL02,3/3/2022,17:35,3,3
0xdd04,GOARES02DEL02,14-02-2022,17:15,3,3
0x3273,VADRES01DEL03,13-03-2022,0.791666667,3,3
0x899e,CHENRES14DEL03,7/3/2022,20:50,1,3
0xb97,INDORES02DEL01,28-03-2022,10:20,2,3
0x3499,BANGRES12DEL01,26-03-2022,8:10,2,0
0xa796,JAPRES20DEL01,17-03-2022,13:10,0,0
0x86e2,HYDRES11DEL02,3/3/2022,11:45,0,1
0x1d4e,MYSRES20DEL03,21-03-2022,18:35,3,1
0x844a,COIMBRES05DEL02,5/3/2022,0.916666667,1,3
0xb11d,BANGRES05DEL01,20-03-2022,21:55,1,3
0xca3e,AGRRES05DEL03,11/2/2022,23:50,2,0
0xd467,KOCRES16DEL01,11/2/2022,8:45,2,3
0x637e,MYSRES11DEL02,27-03-2022,0.916666667,1,2
0x2e30,MUMRES16DEL01,23-03-2022,20:10,1,1
0x6a7c,PUNERES010DEL01,28-03-2022,11:15,0,2
0x1819,PUNERES010DEL03,20-03-2022,19:50,1,0
0xac95,JAPRES17DEL01,5/3/2022,15:25,3,3
0xc1f2,DEHRES06DEL01,15-02-2022,15:35,3,0
0x5101,JAPRES010DEL02,1/4/2022,23:35,2,2
0xd42c,KOCRES14DEL02,13-02-2022,17:15,3,1
0x9513,MYSRES010DEL02,2/4/2022,20:50,1,3
0x98d2,SURRES03DEL01,12/3/2022,21:20,1,1
0x1484,VADRES16DEL02,6/4/2022,23:15,2,3
0x66bc,MYSRES03DEL01,2/4/2022,19:10,1,0
0xa70b,SURRES19DEL01,14-03-2022,17:25,3,0
0x5829,VADRES20DEL01,3/4/2022,11:30,0,0
0xd232,DEHRES06DEL01,13-02-2022,15:25,3,1
0x180d,SURRES20DEL03,9/3/2022,23:35,2,2
0x88ea,VADRES16DEL01,3/4/2022,12:40,0,0
0xcdcf,DEHRES17DEL03,13-02-2022,17:50,3,2
0x5bdd,BANGRES18DEL02,8/3/2022,21:25,1,0
0xb5b2,INDORES17DEL02,17-03-2022,10:35,2,2
0xae9,PUNERES010DEL01,19-03-2022,0.666666667,3,3
0xdf55,KNPRES19DEL03,17-02-2022,22:15,2,1
0x7d3,HYDRES16DEL03,18-03-2022,19:15,1,2
0xb55,COIMBRES17DEL02,5/4/2022,11:45,0,1
0xd857,ALHRES08DEL03,18-02-2022,23:35,2,2
